01,20140702,0000,0054,2100,0125,8,0110,20140702090910,20140702090955,2
01,20140702,0000,0054,2100,0125,9,0111,20140702091135,20140702091225,2
01,20140702,0000,0054,2100,0125,10,0112,20140702091405,20140702091435,2
01,20140702,0000,0054,2100,0125,11,0113,20140702091635,20140702091702,2
01,20140702,0000,0054,2100,0125,12,0114,20140702091822,20140702091909,2
01,20140702,0000,0054,2100,0125,13,0115,20140702092109,20140702092154,2
01,20140702,0000,0054,2100,0125,14,0116,20140702092324,20140702092350,2
01,20140702,0000,0054,2100,0125,15,0117,20140702092520,20140702092548,2
01,20140702,0000,0054,2100,0125,16,0118,20140702092718,20140702092748,2
01,20140702,0000,0054,2100,0125,17,0119,20140702092908,20140702092951,2
01,20140702,0000,0054,2100,0125,18,0120,20140702093141,20140702093220,2
01,20140702,0000,0054,2100,0125,19,0121,20140702093420,20140702093450,2
01,20140702,0000,0054,2100,0125,20,0122,20140702093600,20140702093645,2
01,20140702,0000,0054,2100,0125,21,0123,20140702093845,20140702093915,2
01,20140702,0000,0054,2100,0125,22,0124,20140702094145,20140702094215,2
01,20140702,0000,0054,2100,0125,23,0125,20140702094445,20140702094545,2
01,20140702,0000,0046,2172,0125,1,0103,20140702121725,20140702121825,2
01,20140702,0000,0046,2172,0125,2,0104,20140702122205,20140702122235,2
01,20140702,0000,0046,2172,0125,3,0105,20140702122505,20140702122535,2
01,20140702,0000,0046,2172,0125,4,0106,20140702122805,20140702122830,2
01,20140702,0000,0046,2172,0125,5,0107,20140702123030,20140702123105,2
01,20140702,0000,0046,2172,0125,6,0108,20140702123325,20140702123405,2
01,20140702,0000,0046,2172,0125,7,0109,20140702123615,20140702123650,2
01,20140702,0000,0046,2172,0125,8,0110,20140702123830,20140702123915,2
01,20140702,0000,0046,2172,0125,9,0111,20140702124055,20140702124145,2
01,20140702,0000,0046,2172,0125,10,0112,20140702124325,20140702124355,2
01,20140702,0000,0046,2172,0125,11,0113,20140702124555,20140702124622,2
01,20140702,0000,0046,2172,0125,12,0114,20140702124742,20140702124829,2
01,20140702,0000,0046,2172,0125,13,0115,20140702125029,20140702125114,2
01,20140702,0000,0046,2172,0125,14,0116,20140702125244,20140702125310,2
01,20140702,0000,0046,2172,0125,15,0117,20140702125440,20140702125508,2
01,20140702,0000,0046,2172,0125,16,0118,20140702125638,20140702125708,2
01,20140702,0000,0046,2172,0125,17,0119,20140702125828,20140702125911,2
01,20140702,0000,0046,2172,0125,18,0120,20140702130101,20140702130140,2
01,20140702,0000,0046,2172,0125,19,0121,20140702130340,20140702130410,2
01,20140702,0000,0046,2172,0125,20,0122,20140702130520,20140702130605,2
01,20140702,0000,0046,2172,0125,21,0123,20140702130805,20140702130835,2
01,20140702,0000,0046,2172,0125,22,0124,20140702131105,20140702131135,2
01,20140702,0000,0046,2172,0125,23,0125,20140702131405,20140702131505,2
01,20140702,0000,0070,2173,0125,1,0103,20140702122045,20140702122145,2
01,20140702,0000,0070,2173,0125,2,0104,20140702122525,20140702122555,2
01,20140702,0000,0070,2173,0125,3,0105,20140702122825,20140702122855,2
01,20140702,0000,0070,2173,0125,4,0106,20140702123125,20140702123150,2
01,20140702,0000,0070,2173,0125,5,0107,20140702123350,20140702123425,2
01,20140702,0000,0070,2173,0125,6,0108,20140702123645,20140702123725,2
01,20140702,0000,0070,2173,0125,7,0109,20140702123935,20140702124010,2
01,20140702,0000,0070,2173,0125,8,0110,20140702124150,20140702124235,2
01,20140702,0000,0070,2173,0125,9,0111,20140702124415,20140702124505,2
01,20140702,0000,0070,2173,0125,10,0112,20140702124645,20140702124715,2
01,20140702,0000,0070,2173,0125,11,0113,20140702124915,20140702124942,2
01,20140702,0000,0070,2173,0125,12,0114,20140702125102,20140702125149,2
01,20140702,0000,0070,2173,0125,13,0115,20140702125349,20140702125434,2
01,20140702,0000,0070,2173,0125,14,0116,20140702125604,20140702125630,2
01,20140702,0000,0070,2173,0125,15,0117,20140702125800,20140702125828,2
01,20140702,0000,0070,2173,0125,16,0118,20140702125958,20140702130028,2
01,20140702,0000,0070,2173,0125,17,0119,20140702130148,20140702130231,2
01,20140702,0000,0070,2173,0125,18,0120,20140702130421,20140702130500,2
01,20140702,0000,0070,2173,0125,19,0121,20140702130700,20140702130730,2
01,20140702,0000,0070,2173,0125,20,0122,20140702130840,20140702130925,2
01,20140702,0000,0070,2173,0125,21,0123,20140702131125,20140702131155,2
01,20140702,0000,0070,2173,0125,22,0124,20140702131425,20140702131455,2
01,20140702,0000,0070,2173,0125,23,0125,20140702131725,20140702131825,2
01,20140702,0000,0006,2347,0125,1,0103,20140702205015,20140702205115,2
01,20140702,0000,0006,2347,0125,2,0104,20140702205455,20140702205525,2
01,20140702,0000,0006,2347,0125,3,0105,20140702205755,20140702205825,2
01,20140702,0000,0006,2347,0125,4,0106,20140702210055,20140702210120,2
01,20140702,0000,0006,2347,0125,5,0107,20140702210320,20140702210355,2
01,20140702,0000,0006,2347,0125,6,0108,20140702210615,20140702210655,2
01,20140702,0000,0006,2347,0125,7,0109,20140702210905,20140702210940,2
01,20140702,0000,0006,2347,0125,8,0110,20140702211120,20140702211205,2
01,20140702,0000,0006,2347,0125,9,0111,20140702211345,20140702211435,2
01,20140702,0000,0006,2347,0125,10,0112,20140702211615,20140702211645,2
01,20140702,0000,0006,2347,0125,11,0113,20140702211845,20140702211912,2
01,20140702,0000,0006,2347,0125,12,0114,20140702212032,20140702212119,2
01,20140702,0000,0006,2347,0125,13,0115,20140702212319,20140702212404,2
01,20140702,0000,0006,2347,0125,14,0116,20140702212534,20140702212600,2
01,20140702,0000,0006,2347,0125,15,0117,20140702212730,20140702212758,2
01,20140702,0000,0006,2347,0125,16,0118,20140702212928,20140702212958,2
01,20140702,0000,0006,2347,0125,17,0119,20140702213118,20140702213201,2
01,20140702,0000,0006,2347,0125,18,0120,20140702213351,20140702213430,2
01,20140702,0000,0006,2347,0125,19,0121,20140702213630,20140702213700,2
01,20140702,0000,0006,2347,0125,20,0122,20140702213810,20140702213855,2
01,20140702,0000,0006,2347,0125,21,0123,20140702214055,20140702214125,2
01,20140702,0000,0006,2347,0125,22,0124,20140702214355,20140702214425,2
01,20140702,0000,0006,2347,0125,23,0125,20140702214655,20140702214755,2
01,20140702,0000,0021,2079,0125,1,0103,20140702080225,20140702080325,2
01,20140702,0000,0021,2079,0125,2,0104,20140702080705,20140702080735,2
01,20140702,0000,0021,2079,0125,3,0105,20140702081005,20140702081035,2
01,20140702,0000,0021,2079,0125,4,0106,20140702081305,20140702081330,2
01,20140702,0000,0021,2079,0125,5,0107,20140702081530,20140702081605,2
01,20140702,0000,0021,2079,0125,6,0108,20140702081825,20140702081905,2
01,20140702,0000,0021,2079,0125,7,0109,20140702082115,20140702082150,2
01,20140702,0000,0021,2079,0125,8,0110,20140702082330,20140702082415,2
01,20140702,0000,0021,2079,0125,9,0111,20140702082555,20140702082645,2
01,20140702,0000,0021,2079,0125,10,0112,20140702082825,20140702082855,2
01,20140702,0000,0021,2079,0125,11,0113,20140702083055,20140702083122,2
01,20140702,0000,0021,2079,0125,12,0114,20140702083242,20140702083329,2
01,20140702,0000,0021,2079,0125,13,0115,20140702083529,20140702083614,2
01,20140702,0000,0021,2079,0125,14,0116,20140702083744,20140702083810,2
01,20140702,0000,0021,2079,0125,15,0117,20140702083940,20140702084008,2
01,20140702,0000,0021,2079,0125,16,0118,20140702084138,20140702084208,2
01,20140702,0000,0021,2079,0125,17,0119,20140702084328,20140702084411,2
01,20140702,0000,0021,2079,0125,18,0120,20140702084601,20140702084640,2
01,20140702,0000,0021,2079,0125,19,0121,20140702084840,20140702084910,2
01,20140702,0000,0021,2079,0125,20,0122,20140702085020,20140702085105,2
01,20140702,0000,0021,2079,0125,21,0123,20140702085305,20140702085335,2
01,20140702,0000,0021,2079,0125,22,0124,20140702085605,20140702085635,2
01,20140702,0000,0021,2079,0125,23,0125,20140702085905,20140702090005,2
01,20140702,0000,0018,2078,0125,1,0103,20140702080010,20140702080110,2
01,20140702,0000,0018,2078,0125,2,0104,20140702080450,20140702080520,2
01,20140702,0000,0018,2078,0125,3,0105,20140702080750,20140702080820,2
01,20140702,0000,0018,2078,0125,4,0106,20140702081050,20140702081115,2
01,20140702,0000,0018,2078,0125,5,0107,20140702081315,20140702081350,2
01,20140702,0000,0018,2078,0125,6,0108,20140702081610,20140702081650,2
01,20140702,0000,0018,2078,0125,7,0109,20140702081900,20140702081935,2
01,20140702,0000,0018,2078,0125,8,0110,20140702082115,20140702082200,2
01,20140702,0000,0018,2078,0125,9,0111,20140702082340,20140702082430,2
01,20140702,0000,0018,2078,0125,10,0112,20140702082610,20140702082640,2
01,20140702,0000,0018,2078,0125,11,0113,20140702082840,20140702082907,2
01,20140702,0000,0018,2078,0125,12,0114,20140702083027,20140702083114,2
01,20140702,0000,0018,2078,0125,13,0115,20140702083314,20140702083359,2
01,20140702,0000,0018,2078,0125,14,0116,20140702083529,20140702083555,2
01,20140702,0000,0018,2078,0125,15,0117,20140702083725,20140702083753,2
01,20140702,0000,0018,2078,0125,16,0118,20140702083923,20140702083953,2
01,20140702,0000,0018,2078,0125,17,0119,20140702084113,20140702084156,2
01,20140702,0000,0018,2078,0125,18,0120,20140702084346,20140702084425,2
01,20140702,0000,0018,2078,0125,19,0121,20140702084625,20140702084655,2
01,20140702,0000,0018,2078,0125,20,0122,20140702084805,20140702084850,2
01,20140702,0000,0018,2078,0125,21,0123,20140702085050,20140702085120,2
01,20140702,0000,0018,2078,0125,22,0124,20140702085350,20140702085420,2
01,20140702,0000,0018,2078,0125,23,0125,20140702085650,20140702085750,2
01,20140702,0000,0047,2176,0125,1,0103,20140702123045,20140702123145,2
01,20140702,0000,0047,2176,0125,2,0104,20140702123525,20140702123555,2
01,20140702,0000,0047,2176,0125,3,0105,20140702123825,20140702123855,2
01,20140702,0000,0047,2176,0125,4,0106,20140702124125,20140702124150,2
01,20140702,0000,0047,2176,0125,5,0107,20140702124350,20140702124425,2
01,20140702,0000,0047,2176,0125,6,0108,20140702124645,20140702124725,2
01,20140702,0000,0047,2176,0125,7,0109,20140702124935,20140702125010,2
01,20140702,0000,0047,2176,0125,8,0110,20140702125150,20140702125235,2
01,20140702,0000,0047,2176,0125,9,0111,20140702125415,20140702125505,2
01,20140702,0000,0047,2176,0125,10,0112,20140702125645,20140702125715,2
01,20140702,0000,0047,2176,0125,11,0113,20140702125915,20140702125942,2
01,20140702,0000,0047,2176,0125,12,0114,20140702130102,20140702130149,2
01,20140702,0000,0047,2176,0125,13,0115,20140702130349,20140702130434,2
01,20140702,0000,0047,2176,0125,14,0116,20140702130604,20140702130630,2
01,20140702,0000,0047,2176,0125,15,0117,20140702130800,20140702130828,2
01,20140702,0000,0047,2176,0125,16,0118,20140702130958,20140702131028,2
01,20140702,0000,0047,2176,0125,17,0119,20140702131148,20140702131231,2
01,20140702,0000,0047,2176,0125,18,0120,20140702131421,20140702131500,2
01,20140702,0000,0047,2176,0125,19,0121,20140702131700,20140702131730,2
01,20140702,0000,0047,2176,0125,20,0122,20140702131840,20140702131925,2
01,20140702,0000,0047,2176,0125,21,0123,20140702132125,20140702132155,2
01,20140702,0000,0047,2176,0125,22,0124,20140702132425,20140702132455,2
01,20140702,0000,0047,2176,0125,23,0125,20140702132725,20140702132825,2
01,20140702,0000,0017,1261,0103,1,0125,20140702163835,20140702163935,1
01,20140702,0000,0017,1261,0103,2,0124,20140702164205,20140702164235,1
01,20140702,0000,0017,1261,0103,3,0123,20140702164505,20140702164543,1
01,20140702,0000,0017,1261,0103,4,0122,20140702164743,20140702164828,1
01,20140702,0000,0017,1261,0103,5,0121,20140702164938,20140702165008,1
01,20140702,0000,0017,1261,0103,6,0120,20140702165208,20140702165249,1
01,20140702,0000,0017,1261,0103,7,0119,20140702165439,20140702165519,1
01,20140702,0000,0017,1261,0103,8,0118,20140702165639,20140702165709,1
01,20140702,0000,0017,1261,0103,9,0117,20140702165839,20140702165905,1
01,20140702,0000,0017,1261,0103,10,0116,20140702170035,20140702170101,1
01,20140702,0000,0017,1261,0103,11,0115,20140702170231,20140702170311,1
01,20140702,0000,0017,1261,0103,12,0114,20140702170511,20140702170554,1
01,20140702,0000,0017,1261,0103,13,0113,20140702170654,20140702170720,1
01,20140702,0000,0017,1261,0103,14,0112,20140702170920,20140702170950,1
01,20140702,0000,0017,1261,0103,15,0111,20140702171130,20140702171220,1
01,20140702,0000,0017,1261,0103,16,0110,20140702171400,20140702171440,1
01,20140702,0000,0017,1261,0103,17,0109,20140702171630,20140702171705,1
01,20140702,0000,0017,1261,0103,18,0108,20140702171915,20140702171950,1
01,20140702,0000,0017,1261,0103,19,0107,20140702172210,20140702172240,1
01,20140702,0000,0017,1261,0103,20,0106,20140702172440,20140702172510,1
01,20140702,0000,0017,1261,0103,21,0105,20140702172740,20140702172810,1
01,20140702,0000,0017,1261,0103,22,0104,20140702173040,20140702173110,1
01,20140702,0000,0017,1261,0103,23,0103,20140702173450,20140702173550,1
01,20140702,0000,0051,2177,0125,1,0103,20140702123405,20140702123505,2
01,20140702,0000,0051,2177,0125,2,0104,20140702123845,20140702123915,2
01,20140702,0000,0051,2177,0125,3,0105,20140702124145,20140702124215,2
01,20140702,0000,0051,2177,0125,4,0106,20140702124445,20140702124510,2
01,20140702,0000,0051,2177,0125,5,0107,20140702124710,20140702124745,2
01,20140702,0000,0051,2177,0125,6,0108,20140702125005,20140702125045,2
01,20140702,0000,0051,2177,0125,7,0109,20140702125255,20140702125330,2
01,20140702,0000,0051,2177,0125,8,0110,20140702125510,20140702125555,2
01,20140702,0000,0051,2177,0125,9,0111,20140702125735,20140702125825,2
01,20140702,0000,0051,2177,0125,10,0112,20140702130005,20140702130035,2
01,20140702,0000,0051,2177,0125,11,0113,20140702130235,20140702130302,2
01,20140702,0000,0051,2177,0125,12,0114,20140702130422,20140702130509,2
01,20140702,0000,0051,2177,0125,13,0115,20140702130709,20140702130754,2
01,20140702,0000,0051,2177,0125,14,0116,20140702130924,20140702130950,2
01,20140702,0000,0051,2177,0125,15,0117,20140702131120,20140702131148,2
01,20140702,0000,0051,2177,0125,16,0118,20140702131318,20140702131348,2
01,20140702,0000,0051,2177,0125,17,0119,20140702131508,20140702131551,2
01,20140702,0000,0051,2177,0125,18,0120,20140702131741,20140702131820,2
01,20140702,0000,0051,2177,0125,19,0121,20140702132020,20140702132050,2
01,20140702,0000,0051,2177,0125,20,0122,20140702132200,20140702132245,2
01,20140702,0000,0051,2177,0125,21,0123,20140702132445,20140702132515,2
01,20140702,0000,0051,2177,0125,22,0124,20140702132745,20140702132815,2
01,20140702,0000,0051,2177,0125,23,0125,20140702133045,20140702133145,2
01,20140702,0000,0063,1260,0103,1,0125,20140702163630,20140702163730,1
01,20140702,0000,0063,1260,0103,2,0124,20140702164000,20140702164030,1
01,20140702,0000,0063,1260,0103,3,0123,20140702164300,20140702164338,1
01,20140702,0000,0063,1260,0103,4,0122,20140702164538,20140702164623,1
01,20140702,0000,0063,1260,0103,5,0121,20140702164733,20140702164803,1
01,20140702,0000,0063,1260,0103,6,0120,20140702165003,20140702165044,1
01,20140702,0000,0063,1260,0103,7,0119,20140702165234,20140702165314,1
01,20140702,0000,0063,1260,0103,8,0118,20140702165434,20140702165504,1
01,20140702,0000,0063,1260,0103,9,0117,20140702165634,20140702165700,1
01,20140702,0000,0063,1260,0103,10,0116,20140702165830,20140702165856,1
01,20140702,0000,0063,1260,0103,11,0115,20140702170026,20140702170106,1
01,20140702,0000,0063,1260,0103,12,0114,20140702170306,20140702170349,1
01,20140702,0000,0063,1260,0103,13,0113,20140702170449,20140702170515,1
01,20140702,0000,0063,1260,0103,14,0112,20140702170715,20140702170745,1
01,20140702,0000,0063,1260,0103,15,0111,20140702170925,20140702171015,1
01,20140702,0000,0063,1260,0103,16,0110,20140702171155,20140702171235,1
01,20140702,0000,0063,1260,0103,17,0109,20140702171425,20140702171500,1
01,20140702,0000,0063,1260,0103,18,0108,20140702171710,20140702171745,1
01,20140702,0000,0063,1260,0103,19,0107,20140702172005,20140702172035,1
01,20140702,0000,0063,1260,0103,20,0106,20140702172235,20140702172305,1
01,20140702,0000,0063,1260,0103,21,0105,20140702172535,20140702172605,1
01,20140702,0000,0063,1260,0103,22,0104,20140702172835,20140702172905,1
01,20140702,0000,0063,1260,0103,23,0103,20140702173245,20140702173345,1
01,20140702,0000,0045,2174,0125,1,0103,20140702122405,20140702122505,2
01,20140702,0000,0045,2174,0125,2,0104,20140702122845,20140702122915,2
01,20140702,0000,0045,2174,0125,3,0105,20140702123145,20140702123215,2
01,20140702,0000,0045,2174,0125,4,0106,20140702123445,20140702123510,2
01,20140702,0000,0045,2174,0125,5,0107,20140702123710,20140702123745,2
01,20140702,0000,0045,2174,0125,6,0108,20140702124005,20140702124045,2
01,20140702,0000,0045,2174,0125,7,0109,20140702124255,20140702124330,2
01,20140702,0000,0045,2174,0125,8,0110,20140702124510,20140702124555,2
01,20140702,0000,0045,2174,0125,9,0111,20140702124735,20140702124825,2
01,20140702,0000,0045,2174,0125,10,0112,20140702125005,20140702125035,2
01,20140702,0000,0045,2174,0125,11,0113,20140702125235,20140702125302,2
01,20140702,0000,0045,2174,0125,12,0114,20140702125422,20140702125509,2
01,20140702,0000,0045,2174,0125,13,0115,20140702125709,20140702125754,2
01,20140702,0000,0045,2174,0125,14,0116,20140702125924,20140702125950,2
01,20140702,0000,0045,2174,0125,15,0117,20140702130120,20140702130148,2
01,20140702,0000,0045,2174,0125,16,0118,20140702130318,20140702130348,2
01,20140702,0000,0045,2174,0125,17,0119,20140702130508,20140702130551,2
01,20140702,0000,0045,2174,0125,18,0120,20140702130741,20140702130820,2
01,20140702,0000,0045,2174,0125,19,0121,20140702131020,20140702131050,2
01,20140702,0000,0045,2174,0125,20,0122,20140702131200,20140702131245,2
01,20140702,0000,0045,2174,0125,21,0123,20140702131445,20140702131515,2
01,20140702,0000,0045,2174,0125,22,0124,20140702131745,20140702131815,2
01,20140702,0000,0045,2174,0125,23,0125,20140702132045,20140702132145,2
01,20140702,0000,0071,2175,0125,1,0103,20140702122725,20140702122825,2
01,20140702,0000,0071,2175,0125,2,0104,20140702123205,20140702123235,2
01,20140702,0000,0071,2175,0125,3,0105,20140702123505,20140702123535,2
01,20140702,0000,0071,2175,0125,4,0106,20140702123805,20140702123830,2
01,20140702,0000,0071,2175,0125,5,0107,20140702124030,20140702124105,2
01,20140702,0000,0071,2175,0125,6,0108,20140702124325,20140702124405,2
01,20140702,0000,0071,2175,0125,7,0109,20140702124615,20140702124650,2
01,20140702,0000,0071,2175,0125,8,0110,20140702124830,20140702124915,2
01,20140702,0000,0071,2175,0125,9,0111,20140702125055,20140702125145,2
01,20140702,0000,0071,2175,0125,10,0112,20140702125325,20140702125355,2
01,20140702,0000,0071,2175,0125,11,0113,20140702125555,20140702125622,2
01,20140702,0000,0071,2175,0125,12,0114,20140702125742,20140702125829,2
01,20140702,0000,0071,2175,0125,13,0115,20140702130029,20140702130114,2
01,20140702,0000,0071,2175,0125,14,0116,20140702130244,20140702130310,2
01,20140702,0000,0071,2175,0125,15,0117,20140702130440,20140702130508,2
01,20140702,0000,0071,2175,0125,16,0118,20140702130638,20140702130708,2
01,20140702,0000,0071,2175,0125,17,0119,20140702130828,20140702130911,2
01,20140702,0000,0071,2175,0125,18,0120,20140702131101,20140702131140,2
01,20140702,0000,0071,2175,0125,19,0121,20140702131340,20140702131410,2
01,20140702,0000,0071,2175,0125,20,0122,20140702131520,20140702131605,2
01,20140702,0000,0071,2175,0125,21,0123,20140702131805,20140702131835,2
01,20140702,0000,0071,2175,0125,22,0124,20140702132105,20140702132135,2
01,20140702,0000,0071,2175,0125,23,0125,20140702132405,20140702132505,2
01,20140702,0000,0014,2123,0124,1,0103,20140702094150,20140702094250,2
01,20140702,0000,0014,2123,0124,2,0104,20140702094630,20140702094700,2
01,20140702,0000,0014,2123,0124,3,0105,20140702094930,20140702095000,2
01,20140702,0000,0014,2123,0124,4,0106,20140702095230,20140702095255,2
01,20140702,0000,0014,2123,0124,5,0107,20140702095455,20140702095530,2
01,20140702,0000,0014,2123,0124,6,0108,20140702095750,20140702095830,2
01,20140702,0000,0014,2123,0124,7,0109,20140702100040,20140702100115,2
01,20140702,0000,0014,2123,0124,8,0110,20140702100255,20140702100340,2
01,20140702,0000,0014,2123,0124,9,0111,20140702100520,20140702100610,2
01,20140702,0000,0014,2123,0124,10,0112,20140702100750,20140702100820,2
01,20140702,0000,0014,2123,0124,11,0113,20140702101020,20140702101047,2
01,20140702,0000,0014,2123,0124,12,0114,20140702101207,20140702101254,2
01,20140702,0000,0014,2123,0124,13,0115,20140702101454,20140702101539,2
01,20140702,0000,0014,2123,0124,14,0116,20140702101709,20140702101735,2
01,20140702,0000,0014,2123,0124,15,0117,20140702101905,20140702101933,2
01,20140702,0000,0014,2123,0124,16,0118,20140702102103,20140702102133,2
01,20140702,0000,0014,2123,0124,17,0119,20140702102253,20140702102336,2
01,20140702,0000,0014,2123,0124,18,0120,20140702102526,20140702102605,2
01,20140702,0000,0014,2123,0124,19,0121,20140702102805,20140702102835,2
01,20140702,0000,0014,2123,0124,20,0122,20140702102945,20140702103030,2
01,20140702,0000,0014,2123,0124,21,0123,20140702103230,20140702103300,2
01,20140702,0000,0014,2123,0124,22,0124,20140702103530,20140702103600,2
01,20140702,0000,0052,2178,0125,1,0103,20140702123725,20140702123825,2
01,20140702,0000,0052,2178,0125,2,0104,20140702124205,20140702124235,2
01,20140702,0000,0052,2178,0125,3,0105,20140702124505,20140702124535,2
01,20140702,0000,0052,2178,0125,4,0106,20140702124805,20140702124830,2
01,20140702,0000,0052,2178,0125,5,0107,20140702125030,20140702125105,2
01,20140702,0000,0052,2178,0125,6,0108,20140702125325,20140702125405,2
01,20140702,0000,0052,2178,0125,7,0109,20140702125615,20140702125650,2
01,20140702,0000,0052,2178,0125,8,0110,20140702125830,20140702125915,2
01,20140702,0000,0052,2178,0125,9,0111,20140702130055,20140702130145,2
01,20140702,0000,0052,2178,0125,10,0112,20140702130325,20140702130355,2
01,20140702,0000,0052,2178,0125,11,0113,20140702130555,20140702130622,2
01,20140702,0000,0052,2178,0125,12,0114,20140702130742,20140702130829,2
